sentence,logit,prediction,sentiment_score
"Apple disbands AR/VR headset team - report,?",[0.02438625 0.7675424  0.20807128],negative,-0.7431562
"Apple Watch glitch creates eavesdropping vulnerability,?",[0.01490084 0.9467938  0.0383053 ],negative,-0.93189293
"""Apple's XR, XS hitting India next month"",?",[0.06635679 0.0801469  0.8534963 ],neutral,-0.013790108
"Apple could miss H2 iPhone estimates - Loop,?",[0.01678027 0.93471855 0.04850123],negative,-0.9179383
"U.S. launches probe of French digital tax,?",[0.04963445 0.6438738  0.30649176],negative,-0.59423935
"Sun Valley confab arrives as media/tech consolidation rolls on,?",[0.15754718 0.04558628 0.7968666 ],neutral,0.11196089
"Apple raised as 're-valuation' stock - Evercore,?",[0.19861266 0.02623079 0.77515656],neutral,0.17238186
"Apple starts China app development program,?",[0.07540175 0.01262975 0.91196847],neutral,0.06277199
"""Apple, Amazon, Facebook, Google set to testify in House panel hearing"",?",[0.0437023  0.01938368 0.936914  ],neutral,0.02431862
"""Apple discontinues 12-inch MacBook, $999 MacBook Air"",?",[0.05724991 0.20695809 0.73579204],neutral,-0.14970818
"iPhone optimism prompts Apple stock price target boost at J.P. Morgan,?",[0.61315113 0.21700136 0.16984755],positive,0.39614975
"""Rosenblatt cuts Apple to Sell, seeing 'fundamental deterioration'"",?",[0.02805055 0.9063595  0.06558996],negative,-0.87830895
"U.K. PM candidate Johnson seeks tax on tech giants - Reuters,?",[0.07711942 0.43375686 0.48912367],neutral,-0.35663745
"China demand could cut Apple estimates - Citi,?",[0.01489704 0.9638884  0.02121459],negative,-0.94899136
"Apple gains on US-China trade truce,?",[0.6419909  0.29934686 0.05866221],positive,0.34264404
"Sony's next PlayStation focusing on hard-core gamers - WSJ,?",[0.03608903 0.04547026 0.91844076],neutral,-0.009381231
"Apple moving Mac Pro production to China - WSJ,?",[0.11015309 0.15525089 0.7345961 ],neutral,-0.045097798
"Jony Ive leaving Apple,?",[0.03748238 0.61816454 0.34435308],negative,-0.58068216
"Apple Music has 60M subscribers,?",[0.02262133 0.02438414 0.9529946 ],neutral,-0.001762817
"Apple Stores stocking glucose monitor,?",[0.03672623 0.18040217 0.78287154],neutral,-0.14367594
"Apple to move LCD orders from China to Japan Display - report,?",[0.277692   0.07648417 0.6458238 ],neutral,0.20120782
"""Shopify adds Apple Business Chat, Pay"",?",[0.0447293  0.18966803 0.76560265],neutral,-0.14493874
"""Apple +2% after Mnuchin comments, Wedbush note"",?",[0.10716737 0.43077025 0.4620623 ],neutral,-0.32360289
"Apple closes deal for Drive.ai,?",[0.18089926 0.10974573 0.709355  ],neutral,0.07115353
"Apple: Spotify only paying for 680K members,?",[0.02605218 0.08298847 0.8909594 ],neutral,-0.056936294
"BofA sees $1 EPS hit from Apple tariffs,?",[0.09872685 0.7946453  0.10662784],negative,-0.69591844
"Apple:Tariffs hurt our competitiveness,?",[0.01600921 0.95368963 0.03030123],negative,-0.9376804
"Deutsche warns of iPhone lull before 5G,?",[0.02887161 0.9062     0.06492834],negative,-0.8773284
"Apple Card testing ramps up - Bloomberg,?",[0.28064778 0.04645508 0.67289716],neutral,0.2341927
"Apple expands Best Buy repair service,?",[0.5870469  0.03145991 0.3814932 ],positive,0.555587
"Apple playing 'poker' with China move - Wedbush,?",[0.08595675 0.1660406  0.7480027 ],neutral,-0.08008385
"Apple mulls shifting output from China - Nikkei,?",[0.05382803 0.7970725  0.14909947],negative,-0.7432445
"KeyBanc cuts FY20 Apple view,?",[0.0212715  0.8967253  0.08200318],negative,-0.8754538
"""JPMorgan snips Apple iPhone estimates, target"",?",[0.04304834 0.08098184 0.8759699 ],neutral,-0.03793349
"Apple eyes small-budget film production - NYPost,?",[0.0368801  0.10863671 0.8544831 ],neutral,-0.07175661
"""Apple deal forces Comcast, Charter to sell thousands of devices - CNBC"",?",[0.11833394 0.03327694 0.84838915],neutral,0.085057
"Qualcomm -2.8% as Apple mulls Intel modem purchase,?",[0.04793268 0.85923404 0.0928333 ],negative,-0.81130135
"Apple in talks to buy key Intel modem unit - report,?",[0.14784126 0.02413796 0.82802075],neutral,0.1237033
"Apple cancels Denmark data center,?",[0.01713995 0.9124994  0.07036062],negative,-0.89535946
"Big Tech on trial at House hearing,?",[0.08074617 0.10703254 0.81222135],neutral,-0.026286371
"Apple eyeing self-driving shuttle startup - report,?",[0.15931958 0.07827464 0.76240575],neutral,0.081044935
"""Apple has lots of upside from services growth, Evercore says"",?",[0.6296425  0.02225552 0.34810197],positive,0.60738695
"DoJ probe could trim $13/share from Apple - analyst,?",[0.08680957 0.8536071  0.05958328],negative,-0.76679754
"Cook doesn't see China targeting Apple,?",[0.03871551 0.39996183 0.5613227 ],neutral,-0.36124632
"Apple app login button must be placed above rivals,?",[0.02442981 0.07823712 0.8973331 ],neutral,-0.05380731
"Developers sue Apple for App Store practices,?",[0.01436402 0.935177   0.05045905],negative,-0.920813
"Apple gets target trim on DoJ overhang,?",[0.3191428  0.27991027 0.40094697],neutral,0.039232522
"""Canaccord lowers Apple target on China, iPhone"",?",[0.170259   0.49842864 0.3313124 ],negative,-0.32816964
"Big Tech faces Congressional probe,?",[0.03267401 0.7267349  0.24059105],negative,-0.69406086
"DoJ heading Apple antitrust probe - Reuters,?",[0.03603177 0.26463965 0.69932854],neutral,-0.22860788
"""Apple WWDC: Watch gets App Store, iOS goes Dark Mode"",?",[0.0375611 0.1483597 0.8140792],neutral,-0.110798605
"Apple's comments needed on Spotify charge - EU,?",[0.03976022 0.38410798 0.5761318 ],neutral,-0.34434777
"Interest builds for 5G iPhone - Piper,?",[0.12892693 0.01437187 0.8567012 ],neutral,0.11455507
"What's happening at Apple WWDC 2019,?",[0.03269425 0.09486031 0.8724454 ],neutral,-0.06216606
"Is Apple building a foldable iPhone,?",[0.08595993 0.03209843 0.8819416 ],neutral,0.053861495
"Apple cracking down on kids' app tracking - WSJ,?",[0.02851836 0.8677651  0.10371661],negative,-0.83924675
"Apple wearables get Q1 ASP boost - IDC,?",[0.70059735 0.03897523 0.2604274 ],positive,0.6616221
"Morgan Stanley trims Apple target on China impact,?",[0.06500384 0.8055584  0.12943779],negative,-0.7405546
"Consumers sue Apple for alleged privacy violations,?",[0.01304384 0.9446491  0.04230701],negative,-0.9316053
"Citi cuts Apple target on trade tensions,?",[0.0270131  0.92410964 0.04887716],negative,-0.8970965
"Customers charge Apple with sale of personal iTunes data,?",[0.0300352  0.10110774 0.868857  ],neutral,-0.071072534
"Apple bought asthma monitoring startup - CNBC,?",[0.06677799 0.0183772  0.9148448 ],neutral,0.04840079
"UBS next to cut Apple price target,?",[0.06332292 0.77379674 0.16288033],negative,-0.71047384
"Apple WWDC19 coming June 3,?",[0.03055146 0.10021594 0.86923265],neutral,-0.069664486
"Goldman calculates Apple's impact from China ban,?",[0.05043006 0.6804792  0.26909074],negative,-0.63004917
"Qualcomm practices violated antitrust law,?",[0.01807296 0.86505306 0.11687399],negative,-0.8469801
"Apple adds two new MacBook Pro models,?",[0.17334309 0.02124494 0.80541193],neutral,0.15209815
"Apple cut on Q3 downside in China - Lynx,?",[0.02273055 0.93347305 0.04379644],negative,-0.9107425
"Former Apple consumer chip engineers exit Google - report,?",[0.02625613 0.81329787 0.160446  ],negative,-0.7870417
"""HSBC cuts Apple target on Huawei, China"",?",[0.05738279 0.8203921  0.12222512],negative,-0.7630093
"""Toshiba Memory will buy out Apple, Dell - WSJ"",?",[0.18952303 0.02573177 0.7847452 ],neutral,0.16379125
"""Nomura trims Apple on China, upgrade rates"",?",[0.5217677  0.10083875 0.37739363],positive,0.42092893
"Apple's U.S. installed base growth slows,?",[0.01131191 0.96705866 0.02162941],negative,-0.95574677
"Apple shares wobble after Huawei ban,?",[0.01784687 0.9379236  0.04422949],negative,-0.9200767
JPMorgan moves to No.,[0.39783347 0.2057205  0.39644602],positive,0.19211297
"Tariffs could shave 4% off Apple margins,?",[0.3892274 0.3759056 0.234867 ],positive,0.013321787
"Apple pushes into subscription TV with Channels launch,?",[0.6151404  0.01598978 0.36886984],positive,0.5991506
"Supreme Court rules against Apple in App Store case; shares -5.6%,?",[0.04283645 0.69798875 0.25917476],negative,-0.6551523
"Tariffs could slash Apple EPS - Morgan Stanley,?",[0.09938315 0.77926683 0.12134998],negative,-0.6798837
"North American smartphone sales dive in Q1,?",[0.00983439 0.975653   0.01451254],negative,-0.9658186
"Apple opening first Indian store - Bloomberg,?",[0.11971749 0.07024585 0.8100367 ],neutral,0.04947164
"SAP extends Apple native app alliance,?",[0.8301818  0.01263308 0.15718511],positive,0.8175487
"Apple buys a company every few weeks,?",[0.05491493 0.01899314 0.9260919 ],neutral,0.035921793
"EU poised to probe Apple over Spotify complaint,?",[0.01903883 0.92469364 0.05626753],negative,-0.9056548
"Apple Watch sales +49% in Q1,?",[0.34035206 0.2475928  0.4120551 ],neutral,0.09275925
"Apple gets target boosts on upside outlook,?",[0.72419125 0.08297361 0.19283512],positive,0.64121765
"""Discounts, incentives help iPhone recovery - Apple call"",?",[0.33617854 0.02235373 0.6414677 ],neutral,0.3138248
"""Apple +5% on strong Services, upside outlook"",?",[0.8839691 0.0718778 0.0441531],positive,0.81209135
"Apple raises dividend by 5.5% to $0.77,?",[0.8319317  0.05789037 0.11017796],positive,0.77404135
"""Apple beats by $0.10, beats on revenue"",?",[0.4236395  0.12190356 0.45445696],neutral,0.30173594
"Apple Q2 2019 Earnings Preview,?",[0.05112834 0.25768083 0.6911908 ],neutral,-0.20655249
"Lynx lowers iPhone forecast on sell-through,?",[0.02895943 0.92956156 0.04147901],negative,-0.9006021
"Apple explains parental control app removal,?",[0.0359004 0.4466063 0.5174933],neutral,-0.4107059
"Apple discussed buying Intel modem chip business - WSJ,?",[0.09237439 0.01118158 0.8964441 ],neutral,0.08119281
"""Apple, IBM, Costco among those expected to raise payouts next week"",?",[0.61574084 0.02148065 0.36277848],positive,0.5942602
"Another firm cuts iPhone outlook before earnings,?",[0.02315434 0.9107076  0.06613798],negative,-0.8875533
"Street underestimates Apple Services potential - UBS,?",[0.04593302 0.8370626  0.11700436],negative,-0.7911296
"Apple launching two new AirPods - Kuo,?",[0.10511074 0.02346275 0.8714265 ],neutral,0.08164799
"Apple gets target boosts ahead of earnings,?",[0.55615157 0.04435749 0.39949095],positive,0.5117941
"Wells lowers iPhone outlook before earnings,?",[0.0431454  0.8185337  0.13832082],negative,-0.7753883
"""5G iPhone includes Qualcomm, Samsung - Kuo"",?",[0.02650161 0.04015096 0.9333474 ],neutral,-0.013649356
"Apple spending $30M/month on AWS,?",[0.06688741 0.46552837 0.46758428],neutral,-0.39864096
"Apple paying Qualcomm $9/iPhone - UBS,?",[0.03985905 0.45970896 0.500432  ],neutral,-0.4198499
"New iPhones getting front camera upgrade - Kuo,?",[0.8759056  0.03844769 0.08564677],positive,0.8374579
"Behind Apple's surprise settlement with Qualcomm,?",[0.0682857  0.4215329  0.51018137],neutral,-0.3532472
"CNBC: Facebook building entry to voice assistants,?",[0.39821312 0.0197178  0.58206916],neutral,0.3784953
"Apple's Q1 iPhone ships miss estimates - OTR,?",[0.01492559 0.9511946  0.03387983],negative,-0.936269
"Apple talking to lidar suppliers - Reuters,?",[0.03815245 0.12038585 0.84146166],neutral,-0.0822334
"""Qualcomm, Apple drop all litigation; QCOM +14.7%"",?",[0.02017011 0.9169     0.06292994],negative,-0.8967299
"""Jury trial starts for Apple, Qualcomm battle"",?",[0.05419592 0.06172853 0.8840755 ],neutral,-0.007532608
"Apple spending $500M+ on games - Bloomberg,?",[0.07342315 0.06348608 0.86309075],neutral,0.009937078
"New Street cuts Apple on iPhone concerns,?",[0.01760778 0.9414449  0.04094725],negative,-0.92383707
"Dutch launch Apple antitrust probe,?",[0.03302795 0.7010115  0.26596057],negative,-0.66798353
"IPhone sales will drop 12% in 2019 - Credit Suisse,?",[0.0103354  0.9697715  0.01989304],negative,-0.9594361
"""Next macOS getting Music, TV apps - report"",?",[0.04171386 0.03017861 0.9281075 ],neutral,0.011535246
"""Apple gets target boosts, downgrade"",?",[0.37273988 0.2201806  0.4070795 ],neutral,0.15255928
"LG +3% on Apple shift to mini LEDs - Kuo,?",[0.37176913 0.16999695 0.45823392],neutral,0.20177218
"Apple target lifted on China demand - Wedbush,?",[0.12648979 0.69794804 0.17556214],negative,-0.5714582
"Apple leads healthcare 'digital disruption' - Morgan Stanley,?",[0.05294521 0.5361987  0.41085616],negative,-0.48325348
"New iPhones getting USB-C,?",[0.24241486 0.04683933 0.7107458 ],neutral,0.19557554
"No iPhone risk from 5G delay - Cowen,?",[0.03717963 0.8282609  0.13455951],negative,-0.79108125
"WSJ: Apple Music passes Spotify in U.S. paying subscribers,?",[0.11657035 0.23169285 0.6517368 ],neutral,-0.115122505
"Apple hires Google's top AI expert,?",[0.09863175 0.06060469 0.8407635 ],neutral,0.038027063
"Amazon planning AirPods rival - Bloomberg,?",[0.03642931 0.08845185 0.8751188 ],neutral,-0.05202254
"""Apple lowers HomePod, iPhone XR prices"",?",[0.02063871 0.9265417  0.05281962],negative,-0.905903
"Apple's M&amp;A head now reports to Cook,?",[0.03581863 0.2914129  0.67276853],neutral,-0.25559425
"No 5G iPhone in 2020,?",[0.0450129  0.12130836 0.8336787 ],neutral,-0.07629546
"Apple launching three OLED iPhones in 2020,?",[0.07610954 0.02029593 0.9035945 ],neutral,0.05581361
"Apple's fall iPhones have larger batteries - Kuo,?",[0.0699104  0.02105273 0.9090369 ],neutral,0.048857674
"Apple cuts device prices in China,?",[0.02345611 0.9387345  0.03780936],negative,-0.9152784
"TechCrunch: Apple cancels AirPower wireless charging pad,?",[0.01231508 0.9590012  0.02868369],negative,-0.9466861
"Buffett unsure on Apple's new services,?",[0.0684431  0.10860095 0.82295597],neutral,-0.040157847
"ITC's second decision sides with Apple,?",[0.03965394 0.35114154 0.6092045 ],neutral,-0.31148762
"U.S. trade court recommends iPhone ban,?",[0.03133765 0.8736323  0.09503002],negative,-0.84229463
"Analysts mixed on Apple's Services event,?",[0.02695614 0.8953491  0.07769467],negative,-0.86839294
"""Apple launches News+, Channels, TV+ and more"",?",[0.09715057 0.00679718 0.89605224],neutral,0.09035339
"BofAML says iPhone orders stabilizing,?",[0.7941511  0.09315463 0.11269427],positive,0.7009965
"YouTube exits Hollywood as Apple goes into show business,?",[0.04447632 0.45398018 0.5015435 ],neutral,-0.40950385
"Chinese rivals push into Apple's upmarket,?",[0.53730255 0.06169397 0.40100345],positive,0.4756086
"Tesla joins Apple in trade secret case tied to China's Xpeng: Bloomberg,?",[0.03304054 0.5185349  0.44842458],negative,-0.48549438
"Apple offering discount streaming bundles,?",[0.02866758 0.03436344 0.9369689 ],neutral,-0.005695859
"Needham goes Strong Buy on Apple ecosystem,?",[0.7436837  0.11166608 0.14465022],positive,0.6320176
"""Citi boosts Apple on buyback, dividend potential"",?",[0.7896637  0.06156619 0.14877026],positive,0.7280975
"NYT: Wall Street Journal joining Apple subscription news product,?",[0.17568848 0.03473279 0.7895788 ],neutral,0.14095569
"Apple AirPower finally releasing this week,?",[0.07898258 0.03264381 0.8883736 ],neutral,0.046338778
"Apple's new AirPods have hands-free Siri,?",[0.02654905 0.02671124 0.94673973],neutral,-0.000162194
"Apple updates its iMac line,?",[0.24780342 0.04229913 0.7098974 ],neutral,0.2055043
"Netflix will not join Apple TV service,?",[0.02907082 0.12627612 0.84465307],neutral,-0.097205296
"""Apple Watch """"far from"""" replacing Zio - BTIG"",?",[0.04754464 0.3368511  0.6156043 ],neutral,-0.28930646
"""Apple launches new iPad Air, mini"",?",[0.10359434 0.01780926 0.87859637],neutral,0.08578508
"Apple keeps a pulse in healthcare,?",[0.10385866 0.06993417 0.82620716],neutral,0.033924498
"Jury awards Qualcomm $31.6M in Apple case,?",[0.29944643 0.5263965  0.17415704],negative,-0.22695008
"Apple wants awards for streaming content - Bloomberg,?",[0.18595773 0.04511935 0.7689229 ],neutral,0.14083838
"Rhetoric heats up between Apple and Spotify,?",[0.05998504 0.5238455  0.41616946],negative,-0.46386045
"Qualcomm owes Apple nearly $1B rebate payment,?",[0.05330095 0.45587766 0.4908214 ],neutral,-0.4025767
"Apple gains on bull's iPhone comments,?",[0.5615158  0.36993188 0.06855223],positive,0.19158393
"EU's Vestager: We'll take Spotify's Apple complaint seriously,?",[0.44169426 0.01589726 0.54240847],neutral,0.425797
"Cowen initiates Apple on Services potential,?",[0.07496569 0.06966785 0.85536647],neutral,0.005297832
"Apple acquires machine learning startup,?",[0.21657752 0.02210131 0.7613211 ],neutral,0.1944762
"Chinese smartphone weakness trouble for Apple,?",[0.01596863 0.9487466  0.03528472],negative,-0.932778
"""Spotify's Apple complaint has real merit, KeyBanc says"",?",[0.19214681 0.03099769 0.77685547],neutral,0.16114911
"Apple making concessions for streaming partners - Bloomberg,?",[0.16091715 0.02861703 0.8104658 ],neutral,0.13230011
"Details on Apple News' magazine service,?",[0.0221866  0.04517882 0.9326346 ],neutral,-0.022992227
"Apple officially announces March 25 event,?",[0.07979605 0.04057251 0.87963146],neutral,0.039223548
