sentence,logit,prediction,sentiment_score
"Facebook's Instant Articles only launching on Android for now,?",[0.0270232  0.07924624 0.8937306 ],neutral,-0.05222304
"Tech companies to lobby for 'Dreamers',?",[0.05140419 0.25676984 0.691826  ],neutral,-0.20536566
"""SunTrust reiterates Buy, 20% upside on Facebook with earnings ahead"",?",[0.6717216  0.04684626 0.28143218],positive,0.6248753
"Facebook launching test for subscriptions via Instant Articles,?",[0.0776477  0.01424477 0.9081075 ],neutral,0.063402936
"""Facebook Messenger chief: On Russian accounts, monetizing app"",?",[0.029544   0.06717823 0.90327775],neutral,-0.037634224
"""Facebook outlines Watch plans, announces new series"",?",[0.06193437 0.01130941 0.9267562 ],neutral,0.05062496
"EU-U S  Privacy Shield to pass review,?",[0.3345226  0.13587616 0.5296012 ],neutral,0.19864644
"""Snap, NBCUniversal team on studio joint venture"",?",[0.11143974 0.03859598 0.8499643 ],neutral,0.07284376
"Intel will ship neural network processor this year,?",[0.04708679 0.00902829 0.9438849 ],neutral,0.038058504
"Facebook chief of secretive hardware unit to exit,?",[0.02829344 0.72776437 0.24394217],negative,-0.69947094
"Facebook acquiring anonymous teen compliment app,?",[0.11362317 0.02645285 0.85992396],neutral,0.087170325
"Bloomberg: Facebook seeking hires with national security clearance,?",[0.06753695 0.0371251  0.89533794],neutral,0.030411854
"Facebook planning major Chicago expansion,?",[0.04178555 0.02066445 0.93755   ],neutral,0.0211211
"Facebook rolls out food ordering through its website,?",[0.02639362 0.04750235 0.92610407],neutral,-0.021108728
"Facebook announces $199 all-in-one VR headset,?",[0.5185304  0.08142752 0.40004203],positive,0.4371029
"Credit Suisse raises Facebook price target to new Street high,?",[0.7715228  0.07464965 0.15382752],positive,0.6968732
"Britain considers regulating Facebook and Google as news publishers,?",[0.03298298 0.09270196 0.8743151 ],neutral,-0.059718978
"""Zuckerberg called """"heartless billionaire"""" for Puerto Rico VR live-stream"",?",[0.06260415 0.07523549 0.8621603 ],neutral,-0.012631342
"""Wells Fargo's robot analyst says to dump Facebook, Google"",?",[0.03490639 0.53896445 0.42612916],negative,-0.50405806
"WSJ: Facebook cut Russia out of April report on election influence,?",[0.01569863 0.95573896 0.0285624 ],negative,-0.94004035
"""House panel invites Facebook, Twitter, Google to Nov  1 hearing"",?",[0.03455585 0.04060533 0.9248388 ],neutral,-0.0060494766
"RBC: Russia/election flak unlikely to slow down Facebook,?",[0.02540475 0.9281704  0.04642481],negative,-0.90276563
"Facebook: About 10M saw Russian ads designed to sway election,?",[0.02774266 0.7311755  0.24108191],negative,-0.7034328
"""Snapchat ad growth to be slower than expected, eMarketer says"",?",[0.02685457 0.93963116 0.03351417],negative,-0.9127766
"""Facebook to add 1,000 hires to ad review process"",?",[0.34987146 0.02873899 0.6213895 ],neutral,0.32113245
"Google to compete with Echo Show,?",[0.6456651  0.03408896 0.32024598],positive,0.61157614
"Deutsche Bank raises Facebook price target,?",[0.2801989  0.06703766 0.6527634 ],neutral,0.21316123
"Senate sets social-media/Russia hearing for Nov  1,?",[0.03525195 0.2101414  0.7546066 ],neutral,-0.17488945
"House asking social-media firms about Russian fracking ad buys,?",[0.04926138 0.13292623 0.81781244],neutral,-0.08366485
"Twitter's latest tweak: Doubling tweet sizes,?",[0.73063314 0.0317819  0.237585  ],positive,0.6988512
"Wal-Mart to give wide rollout to Facebook's Slack rival,?",[0.39640382 0.1205639  0.48303232],neutral,0.27583992
"FBN reiterates Facebook Buy amid 'overblown' worries,?",[0.24215265 0.60236233 0.15548505],negative,-0.3602097
"ICE announces launch of FANG-based tech index,?",[0.24934329 0.03674898 0.71390766],neutral,0.2125943
"""Facebook in deal to run NFL highlights, recaps"",?",[0.10201188 0.00854701 0.8894411 ],neutral,0.093464874
"WhatsApp blocked in China,?",[0.08672847 0.30031267 0.61295885],neutral,-0.2135842
"""Instagram moves up to 800M users, 100M more than in April"",?",[0.8618305  0.03032825 0.10784132],positive,0.8315022
"Obama appealed to Facebook over fake news,?",[0.02027655 0.8856469  0.0940766 ],negative,-0.86537033
"""Jenkins: ESPN's not doomed, just having to change with times"",?",[0.08443953 0.03571926 0.87984115],neutral,0.048720274
"Facebook filing: Zuckerberg to sell up to $12 8B in shares for charity,?",[0.03179233 0.03783739 0.9303703 ],neutral,-0.006045062
"""With trial looming, Facebook settles suit over C shares (updated)"",?",[0.16376434 0.1532164  0.6830193 ],neutral,0.010547936
"""VR gaming needs competition, says runaway leader Sony"",?",[0.20896573 0.06843539 0.72259885],neutral,0.14053035
"Facebook to release Russian-bought ads to investigators,?",[0.03401047 0.49899232 0.46699718],negative,-0.46498185
"Facebook Messenger adds AI-powered Fandango ticketing,?",[0.10233782 0.01401111 0.883651  ],neutral,0.08832671
"EU threatens tax changes for digital companies,?",[0.04515454 0.72500247 0.2298429 ],negative,-0.67984796
"""Facebook secures space for 3,000 in big SF office lease"",?",[0.5408947  0.01419207 0.4449133 ],positive,0.52670264
"Facebook headed for Senate hearing on Russian spending,?",[0.04860986 0.28066516 0.6707249 ],neutral,-0.2320553
"""Snapchat signing more U S  new users than Instagram, for now"",?",[0.49576467 0.07532852 0.42890683],positive,0.42043614
"Facebook to enter China next year - Mizuho,?",[0.04513475 0.07941357 0.8754517 ],neutral,-0.034278817
"New EU plan to tax digital giants,?",[0.07285725 0.09546798 0.8316748 ],neutral,-0.022610724
"Facebook opening ambitious AI lab in Montreal,?",[0.10974507 0.02841998 0.8618349 ],neutral,0.081325084
"Messenger now as popular as WhatsApp,?",[0.09796715 0.0478221  0.85421073],neutral,0.050145045
"Facebook pledging more automotive-tech collaboration,?",[0.63164985 0.03705532 0.3312948 ],positive,0.59459454
"Facebook tightens rules on earning platform ad money,?",[0.13155305 0.6968911  0.17155577],negative,-0.5653381
"WhatsApp co-founder steps down,?",[0.03873503 0.52083117 0.44043383],negative,-0.48209614
"Report: Facebook paying millions for Lynch reality show,?",[0.04025934 0.36091858 0.59882206],neutral,-0.32065925
"Spain fines Facebook    2M for data usage,?",[0.01350527 0.96143556 0.02505917],negative,-0.9479303
"Snap -1 4% as Deutsche Bank downgrades on dimming ad interest,?",[0.02006804 0.9493581  0.03057379],negative,-0.92929006
"WSJ: Facebook eyes $1B in video spending in major push,?",[0.42506713 0.3424331  0.23249976],positive,0.08263403
"First info from German Facebook probe by end of year,?",[0.03214872 0.19243    0.77542126],neutral,-0.16028129
"Google: No sign of Russian ad propaganda,?",[0.03001661 0.6517891  0.31819427],negative,-0.6217725
"Facebook promotes 'clinical trials strategy',?",[0.05953218 0.00689621 0.93357164],neutral,0.052635964
"Facebook finds six figures of Russian election-related ad spend (updated),?",[0.05803202 0.18990098 0.752067  ],neutral,-0.13186896
"""Facebook inflates its ad reach by millions, analyst asserts"",?",[0.05327524 0.89604574 0.05067899],negative,-0.8427705
"Trump's move to end &quot;Dreamers&quot; program sparks corporate condemnation,?",[0.04065406 0.7348947  0.22445132],negative,-0.6942406
"Bloomberg: Facebook ponying up for music rights for videos,?",[0.24767295 0.04129091 0.71103615],neutral,0.20638204
"WhatsApp moving forward with monetizable business features,?",[0.4597545  0.01063487 0.52961063],neutral,0.44911963
"Facebook's failed $600M cricket bid may presage NFL streaming dreams,?",[0.06032481 0.6136965  0.3259787 ],negative,-0.5533717
"""Worldwide AR/VR market up 25 5% in Q2, Samsung leads"",?",[0.9346719  0.02826429 0.03706385],positive,0.9064076
